AdaBoost,LightGBM,XGBoost,GNN,FT_Transformer,LABEL
0.12333186586543117,0.0009845249033967579,0.0018360574,0.007836378,0.0017154219,0
0.8073475921161645,0.9938561860386091,0.9880271,0.69386,0.99513865,1
0.664700557288995,0.7365838107092539,0.43277556,0.632054,0.83369505,0
0.677506679379423,0.8632953369815807,0.6424102,0.87126124,0.9718137,1
0.8705600864770442,0.9996522900041336,0.9996904,0.98320735,0.9971861,1
0.7937009855903571,0.982881541276556,0.97416604,0.8230574,0.98286647,1
0.12879895693599774,0.03469233177201761,0.063019246,0.009729817,0.028274259,0
0.18603908297294805,0.03696716783734096,0.035814073,0.043096974,0.04227123,0
0.24494989168264203,0.007633003227085044,0.01544192,0.14905505,0.052270956,0
0.4684480092866954,0.14953083137072645,0.19333261,0.4241534,0.29897755,0
0.7989777027964168,0.9799705120292156,0.99260724,0.97372955,0.9866564,1
0.2448354614038451,0.4111908154850566,0.39064756,0.20037353,0.21339387,1
0.8081633337905508,0.9521113550255147,0.96487427,0.3765451,0.9819426,1
0.6996709790667803,0.8406502415454347,0.8411709,0.68327194,0.8475786,1
0.8488527626696447,0.9745213232086832,0.9669225,0.7637217,0.9747498,1
0.7485564951245582,0.9878409580503209,0.98000586,0.8928539,0.9583662,1
0.7471932899989462,0.9693290980008141,0.9680866,0.7271658,0.9244225,1
0.12378859907651604,0.0019674574307050174,0.0032115623,0.015149542,0.0039822,0
0.44119073570908046,0.5021258648200232,0.4775723,0.43942666,0.36306867,0
0.7335814779037808,0.9875104076560605,0.980068,0.7187443,0.9895438,1
0.7610321834825285,0.9774668838039524,0.96592486,0.384279,0.9714366,1
0.42981639135493066,0.1358358954630048,0.17256582,0.50669783,0.3068642,0
0.1310574906537345,0.006037897552647894,0.003190731,0.03272769,0.0093768,0
0.2448354614038451,0.33410961781569026,0.28490925,0.20208512,0.14618346,0
0.8661904621017694,0.999639482390685,0.9995308,0.83507484,0.989693,1
0.8200523076015548,0.9876707319223177,0.9636293,0.9677776,0.9862521,1
0.20120612995655454,0.0043172223923170685,0.0050092596,0.02599059,0.009684232,0
0.14502490004943133,0.03968456623876604,0.031286146,0.02209791,0.013533085,0
0.11920292202211798,0.004755964176551246,0.0066262153,0.018467877,0.007272979,0
0.6029747589132549,0.9584472375661529,0.94595504,0.6443965,0.6559707,1
0.5382087561602529,0.6302521294308158,0.47363457,0.19426773,0.6763075,1
0.1368579222626642,0.00219020522833373,0.0020464493,0.012721301,0.0072204447,0
0.6299253928638883,0.9672989522999708,0.9343978,0.67910665,0.8843837,1
0.4360659050356448,0.19697211186641256,0.17642643,0.28512478,0.20772377,0
0.6868366977132649,0.8436454141862356,0.8492832,0.785385,0.92961997,1
0.8448381476484043,0.9904260832664794,0.9863107,0.61153716,0.9837917,1
0.29009418146503957,0.32518075298420684,0.16254947,0.18580753,0.20369592,0
0.843675269938324,0.9965070373404477,0.995259,0.8984481,0.996009,1
0.18936330858006475,0.05429453592758654,0.054312233,0.009762012,0.17151035,0
0.6889083137914582,0.6696900990887109,0.642365,0.88830227,0.84343356,0
0.11971730882303007,0.0018225738340716033,0.003948584,0.0090941675,0.0023454702,0
0.16652170060890145,0.05531398442053634,0.02314091,0.060758594,0.05661164,0
0.5223855664873277,0.9643266802004654,0.9263,0.7677383,0.6965731,1
0.8766227634517872,0.9930702817427324,0.9969984,0.97863823,0.99721885,1
0.21030813109789318,0.05322592686204179,0.021711078,0.096449904,0.11425586,0
0.1344739624914695,0.020918579006523812,0.0110753765,0.044268142,0.014662304,0
0.11920292202211798,0.0013628245527325467,0.0027247427,0.012562907,0.0017146838,0
0.5868585480034225,0.6254093176211528,0.7073166,0.8338487,0.83894837,0
0.2904403803715748,0.674626198326089,0.6513072,0.11224443,0.75109005,1
0.8714407566160313,0.9955473678765626,0.9947129,0.86538166,0.9909738,1
0.21333726366039754,0.001986010015838646,0.0017238214,0.07444684,0.031883415,0
0.4922194413398932,0.03239434786234372,0.05150262,0.381507,0.41204178,0
0.23338292415402617,0.43171009391020354,0.19571887,0.21177858,0.20595579,0
0.16545053616986638,0.00786960857800088,0.0017853123,0.04275741,0.011926514,0
0.8578740942805404,0.9937291529179169,0.995886,0.79955035,0.9951563,1
0.20993832309217828,0.019181341234075663,0.031626012,0.10017059,0.06559366,0
0.1357569827302866,0.004906268931688123,0.008524843,0.044392817,0.026346928,0
0.12369967200267591,0.005808000847203578,0.016431183,0.025781427,0.004905506,0
0.12369967200267591,0.003085496640433431,0.0040341653,0.011408672,0.0025378705,0
0.11920292202211798,0.0008912994530784321,0.00047771266,0.014014704,0.002319132,0
0.6271656312376416,0.9664697571710629,0.97871894,0.74154073,0.836532,1
0.19767530102014744,0.01822751258241974,0.06599169,0.08027527,0.051175274,0
0.8597396934034148,0.9999105241716393,0.99910897,0.9806223,0.9896672,1
0.4580963133306917,0.49538655776677054,0.47043434,0.59855366,0.51236707,1
0.15575227868423291,0.010886007375503015,0.0054110684,0.04268728,0.019687058,0
0.597383910313324,0.9098564821558746,0.90862,0.8493906,0.78243953,1
0.11920292202211798,0.0039614033465877095,0.0036820043,0.0148708355,0.00637699,0
0.8527788045583954,0.9850920439122155,0.9881216,0.66539294,0.99119955,1
0.8295811614701234,0.9977480204071566,0.9992495,0.88427377,0.99748033,1
0.12556202961826854,0.007579205372818681,0.0068748607,0.020837564,0.010478516,0
0.42147059063992154,0.031737033681982614,0.016653884,0.18785663,0.18396983,0
0.8427907937460571,0.9911495419390134,0.9915427,0.559022,0.9920385,1
0.7721493133570179,0.9948304493956729,0.9949302,0.8637974,0.9862931,1
0.8573187850179161,0.9958726925293234,0.9941222,0.6746537,0.99320894,1
0.8558164558156409,0.9973573903223848,0.99724424,0.848565,0.9920061,1
0.789795102957158,0.9832105246686128,0.97439665,0.8016444,0.9857305,1
0.7053531863648216,0.9997611167173203,0.99571145,0.37829497,0.49342442,1
0.14503106847852432,0.011253983900060176,0.013244066,0.042651005,0.012009896,0
0.6939163556123171,0.999498072831652,0.99769187,0.985686,0.9932987,1
0.1897576190265486,0.00612368974352224,0.009717319,0.10018918,0.040610798,0
0.3484109017298376,0.05995534801231487,0.07241965,0.48957032,0.25771642,0
0.8282675485291207,0.996292023186978,0.9883406,0.6402878,0.9958786,1
0.2771284086747246,0.16827967938779587,0.2319764,0.31574023,0.22447474,1
0.4764105070569601,0.529046159371277,0.5528356,0.47497112,0.394601,0
0.8282675485291207,0.9987169257838292,0.99670726,0.66316694,0.9944711,1
0.7137930885842995,0.8529578878706978,0.85365707,0.9267688,0.97589695,1
0.880797077977882,0.9968165226815014,0.9959572,0.94445777,0.99545056,1
0.634504174547505,0.6938447347131701,0.46150118,0.65193576,0.65940386,0
0.8506236882763211,0.9978756273265122,0.99673355,0.8003183,0.9955379,1
0.8132530469368735,0.9891317598258125,0.98837876,0.92100173,0.9898344,1
0.13526989527399014,0.0006364676164942803,0.000728771,0.037988856,0.006335586,0
0.8373802405015107,0.9986278532406748,0.9936738,0.67195404,0.99568886,1
0.14831146160206715,0.003081811879447938,0.003696959,0.008923482,0.0016061326,0
0.1627213441129642,0.0017894363282029806,0.0028970272,0.058785327,0.008244188,0
0.880797077977882,0.9983584516696121,0.9961123,0.9469547,0.99544394,1
0.24295284164214337,0.024471157304992143,0.02267162,0.11720576,0.099302694,0
0.880797077977882,0.9997808337853998,0.9998604,0.9684729,0.99765295,1
0.1419363163691444,0.006429476465395962,0.0047255694,0.03590089,0.0075237933,0
0.12244868413767136,0.0010988403224969792,0.0017920654,0.013746327,0.0029366238,0
0.5439942206322114,0.4467101633674542,0.46200493,0.70176697,0.6596132,0
0.8422176589010096,0.9976404638596,0.99686325,0.9640702,0.98980683,1
0.5484585572409301,0.9974861985467467,0.9806275,0.16482651,0.05962519,1
0.11920292202211798,0.0022516889795081304,0.0039233845,0.017239029,0.0028920826,0
0.2807181565124915,0.11352910131104793,0.119574845,0.17710513,0.12600642,1
0.648897720033774,0.9993118387959705,0.99826884,0.5320428,0.44292417,1
0.19878881092942008,0.03184998052980736,0.03599961,0.05848081,0.05397677,0
0.17793375498569497,0.009913937647488928,0.01776435,0.06353375,0.04644327,0
0.8396154721788782,0.9885157282126514,0.9870055,0.91073036,0.99554056,1
0.7550784229246565,0.9992974878773553,0.9994295,0.93654865,0.96735406,1
0.5880749654910167,0.9969019013871533,0.9863984,0.14335075,0.9552146,1
0.8558752561658257,0.9959160865895709,0.99532783,0.76534444,0.9953081,1
0.4781580916871401,0.37256094869016537,0.40050474,0.522684,0.5066574,0
0.794481281460136,0.9956173896929247,0.99513716,0.7666067,0.99473155,1
0.4840850272263369,0.14505256449280626,0.1825279,0.43253428,0.35717523,0
0.129060918750509,0.008894253937876536,0.0082733035,0.093421355,0.010156231,0
0.880797077977882,0.999050379872945,0.99828064,0.8847434,0.98872,1
0.19581538200705284,0.013778296350699142,0.010691382,0.046907466,0.025449544,0
0.5268596654462144,0.8880329393707102,0.863648,0.7622353,0.6613122,1
0.8763500303973394,0.9805800219342731,0.9843689,0.794254,0.9867851,1
0.12595364263307546,0.004669094918007811,0.0063300943,0.038797524,0.0114469025,0
0.8089863662442156,0.9204979526669763,0.85111976,0.9684988,0.98785,0
0.5957641066016304,0.6984847867066757,0.6649364,0.7666139,0.550139,1
0.6852146179508076,0.9478762646686946,0.9748224,0.87049484,0.95708936,1
0.16282801504528838,0.0034154325868931716,0.0034059952,0.030521741,0.019767273,0
0.1530352326418313,0.024648296862402823,0.018527389,0.019596258,0.011516789,0
0.683902749437336,0.8859270200440134,0.9055816,0.7101084,0.7747045,1
0.1935730258865761,0.02482057728195778,0.013927431,0.052169137,0.042688638,0
0.44119073570908046,0.35431881648478325,0.29451275,0.46095774,0.37274584,1
0.40458841533388384,0.2481833647628075,0.27650028,0.29104066,0.28665692,0
0.5424543686482708,0.7142049119122792,0.5661322,0.69521075,0.76148635,0
0.7774805328649204,0.9876743714282985,0.99289095,0.849491,0.9771329,1
0.36720035083574243,0.18305127485557246,0.20430481,0.15239751,0.16045737,0
0.703561901239975,0.819756381011729,0.87834257,0.052591506,0.49814287,1
0.8466286289850268,0.9927409573950104,0.9890125,0.9208198,0.99188036,1
0.6781871448576408,0.4752392272842714,0.43439043,0.75259936,0.90687215,0
0.11920292202211798,0.00043728816209640014,0.00043096032,0.0067946473,0.0014401266,0
0.5557637014660265,0.04611561171729507,0.015235502,0.06857885,0.016741069,0
0.5337681335744264,0.2516728885541876,0.3199208,0.5270518,0.4938204,0
0.12903796486647315,0.01082226806342123,0.029894264,0.019134352,0.13401316,0
0.8678582998134833,0.998906839351263,0.99835277,0.93027925,0.9982664,1
0.4496056044325281,0.9458801261794684,0.9466506,0.8019139,0.94903946,1
0.811847775233795,0.9709466392495774,0.9734946,0.9368865,0.98201996,1
0.22805948805364057,0.04945814614636742,0.082538866,0.14864598,0.09602142,0
0.193351613680533,0.043566164165308216,0.06529298,0.04407055,0.035001483,0
0.3371080710544848,0.4547652596032552,0.19786745,0.1549316,0.25886434,1
0.7869972960789562,0.9536271310821011,0.9456398,0.20566128,0.94126403,1
0.14399521536287122,0.004916638100002107,0.0018853345,0.036950514,0.015681626,0
0.8634893559630623,0.9908412218224341,0.99126774,0.7869668,0.994073,1
0.1310607762229119,0.006392314596587532,0.009398204,0.03485008,0.0046706903,0
0.8608316701673859,0.9929731240589561,0.9890324,0.8194086,0.99406415,1
0.14731516073171744,0.021907830959779807,0.015462703,0.039919227,0.019684343,0
0.8500659719872165,0.996573181141226,0.9954348,0.5970222,0.9919159,1
0.42904602245668344,0.10470373864453456,0.13727401,0.55942094,0.10107588,0
0.4961044574257429,0.46123692437680314,0.5582103,0.6021108,0.71686006,1
0.8484406261754376,0.9980545685868963,0.9975073,0.9184365,0.9978637,1
0.13637450301111723,0.011723845307993567,0.01286889,0.02412389,0.010545474,0
0.8121618298445403,0.9962625508542305,0.9908598,0.7451263,0.993537,1
0.16935611314810362,0.03853168786660146,0.084730156,0.07006605,0.038150493,0
0.6627736390952991,0.9554421698409755,0.946428,0.82408696,0.9158968,1
0.8242894893227436,0.9921068483085124,0.9946365,0.8404763,0.98985624,1
0.8408801574996341,0.9999065877960626,0.99979764,0.95250165,0.9775279,1
0.17895266225099035,0.0018256491782213781,0.002704639,0.0022522071,0.0010254855,0
0.2744201466140846,0.053425750882914035,0.033330455,0.15780637,0.16241382,0
0.8203547352908643,0.9699495607259323,0.9703331,0.35467273,0.9724009,1
0.7649526922086562,0.999469307631663,0.9993463,0.9023016,0.92880857,1
0.8450564829118243,0.9863142679268445,0.98666954,0.5158596,0.9882108,1
0.42336279075856836,0.11825882196785768,0.120991476,0.09263579,0.043547977,0
0.29501965458877966,0.009552069252431046,0.007300172,0.097399265,0.01859071,0
0.15480609639813198,0.02934315431981533,0.019156367,0.07197508,0.03646519,0
0.20283169735059484,0.024660689644868703,0.014334591,0.18299915,0.103219986,0
0.6941436303004529,0.7349083694514832,0.5455495,0.7067043,0.83619374,0
0.41269130153565453,0.9877334497482385,0.9463296,0.96612364,0.99680126,1
0.2635477440948771,0.03489596084732088,0.015921619,0.1628973,0.04731149,0
0.8605926657074247,0.9871854167792057,0.97424626,0.8611072,0.99122906,1
0.6613925393590466,0.9398547883421848,0.9377345,0.86846036,0.9291904,1
0.8295811614701234,0.9980579314263707,0.99493164,0.39000767,0.9319726,1
0.41363293653431277,0.1841519111704626,0.10585526,0.59568477,0.23852469,0
0.785476890642489,0.9998158646306208,0.9996099,0.94599974,0.98142517,1
0.14523721505383316,0.036580784419308024,0.06512494,0.014556091,0.010133511,0
0.6101649458007556,0.9558846913347344,0.9549816,0.8484717,0.9483992,1
0.12349711190494372,0.0013151019552085689,0.00087931706,0.007906438,0.0022794346,0
0.8360981165469406,0.9978344522976473,0.9986076,0.9105447,0.9881048,1
0.1523814813341831,0.00095980618699021,0.0012887359,0.123198494,0.017807368,0
0.3624187392629523,0.04666082753605351,0.05615369,0.20535268,0.076628394,0
0.20392966863846693,0.006256439506017873,0.0075041824,0.023915075,0.018121503,0
0.5150979558682941,0.10729641579942621,0.10495191,0.624752,0.47227246,0
0.760312744495883,0.8256486235853798,0.8575006,0.8867276,0.85805744,0
0.8084625995798697,0.9999370827145106,0.999652,0.96457225,0.98661673,1
0.13207958087502417,0.004350096983914962,0.0051524835,0.028343752,0.009076333,0
0.6816864776037329,0.9862074279946115,0.9924629,0.25999543,0.9707855,1
0.8365220179823665,0.99985533343052,0.9995425,0.9494515,0.97900736,1
0.12778896658149802,0.0011062941238250896,0.0021014211,0.012387337,0.0022757698,0
0.435195292216315,0.21065287580983183,0.15864101,0.70329064,0.5260183,1
0.1823622387796584,0.02175938439097429,0.015689718,0.033794325,0.022487314,0
0.3046999894081009,0.014180810170407423,0.08345498,0.16235954,0.07021057,0
0.16835684757098207,0.02099268674416095,0.021019742,0.042344138,0.019509029,0
0.7517245229080634,0.9998663373865722,0.99947256,0.9459611,0.9772021,1
0.8247790661524584,0.9990153711979283,0.9967294,0.91608495,0.99681574,1
0.11920292202211798,0.0012818249142291832,0.0010584954,0.012321399,0.0043664663,0
0.20135493984900682,0.0059979695112556885,0.0047759023,0.09946353,0.028842404,0
0.8223193574670614,0.9907723555749945,0.98749024,0.8166253,0.9919751,1
0.8567113286822755,0.993435052443878,0.9944912,0.78001827,0.9973126,1
0.21854251546793318,0.4275895100506157,0.40259206,0.17503965,0.81532705,1
0.15952689799101855,0.007960087850467782,0.0138154505,0.03764939,0.015969273,0
0.1302026796398767,0.0017497126279903703,0.0041094394,0.016721582,0.005200146,0
0.8704324716125137,0.9995007028722943,0.99929357,0.983266,0.9987105,1
0.8409142936955951,0.9995122531749518,0.99942625,0.98484343,0.99352163,1
0.4877028651857821,0.4218415760349877,0.45585018,0.5817633,0.5198789,0
0.6627096108232805,0.8272074731448148,0.85423464,0.7980102,0.8147124,1
0.8450518477932616,0.9803413337732799,0.9677968,0.57811123,0.96290326,1
0.15623551205168146,0.02534657141331153,0.019431973,0.025147434,0.02043786,0
0.12851224643634104,0.0024896063614717957,0.0036136396,0.0154105965,0.024979584,0
0.1283647701548662,0.0013595412394431083,0.0008985453,0.036934704,0.011478797,0
0.8319230758746332,0.9894858803094719,0.9746147,0.6032205,0.9891578,1
0.8555643778061717,0.9997411884989471,0.99961215,0.94406974,0.9983773,1
0.14353361307438214,0.0026955336546297315,0.003903466,0.012475646,0.0056340843,0
0.8121618298445403,0.9980130896832612,0.996088,0.80133784,0.9964709,1
0.7729282551765239,0.9997574803191276,0.9995634,0.89533186,0.9596344,1
0.56220114583721,0.842102630796414,0.8630589,0.85449475,0.73411626,1
0.11920292202211798,0.0009521851554857686,0.0022657025,0.018361174,0.0036568085,0
0.14908851548722407,0.018566786505623916,0.024313906,0.033432826,0.0178165,0
0.655238043894218,0.9474321666843608,0.9303453,0.11489002,0.86352104,1
0.8244606636344207,0.9987526677633434,0.99829394,0.9459121,0.9983924,1
0.5051055972629875,0.6892397469445439,0.60255235,0.75881124,0.5083394,1
0.2472406526276411,0.002051822679534318,0.0016074231,0.027747689,0.0023545003,0
0.7484442162375569,0.9998259995379166,0.9990306,0.77378476,0.7530305,1
0.386012806317326,0.12135878095206545,0.077043176,0.26958287,0.17056252,0
0.2807181565124915,0.0802000491754087,0.07583338,0.082470484,0.07886665,0
0.6047109007244412,0.9781274008591921,0.9635847,0.852925,0.7959552,1
0.831237055960261,0.9961301241456972,0.99732,0.8992502,0.9971938,1
0.6225642843305027,0.970561272288153,0.9491581,0.55621773,0.7742428,1
0.17691934515388388,0.023492322535297535,0.025950741,0.06369764,0.041961648,0
0.18459672330871588,0.04418707025127765,0.03602679,0.088196084,0.037625674,0
0.8480073227463581,0.9987924860050686,0.99800104,0.79985887,0.91919816,1
0.29009418146503957,0.0399392834901652,0.07557106,0.15614764,0.14589293,0
0.3620624995371535,0.07352989167173936,0.069260836,0.056914993,0.02319243,0
0.8726131425454638,0.9996677330524153,0.99946505,0.9347725,0.9983917,1
0.11920292202211798,0.0010029115514479385,0.0012320522,0.01275941,0.0019785103,0
0.14962589089976802,0.005026077859461286,0.004922826,0.028459994,0.009959521,0
0.5051055972629875,0.9913153826486193,0.9767603,0.91339016,0.88113695,1
0.12570117668598954,0.0016962349470571255,0.0015278502,0.015091221,0.00966336,0
0.13243022883317793,0.002892247771197594,0.0037577318,0.012140797,0.017090186,0
0.8230240212455832,0.9975904987789123,0.9981279,0.8030506,0.99702954,1
0.40441967873364615,0.8257007978098799,0.90690714,0.80707496,0.4859209,1
0.8394846366436549,0.8882029284370268,0.8817079,0.5114415,0.3915307,0
0.12244868413767136,0.001200964785391765,0.0010778173,0.013754179,0.002294818,0
0.12369967200267591,0.001624609712751771,0.0015162606,0.014698536,0.0026005371,0
0.13226677127620698,0.005780355822688531,0.005999187,0.030156815,0.00478117,0
0.823791562263751,0.9953934787475509,0.993767,0.86892277,0.9969042,1
0.17637576121784815,0.008012976053757871,0.029541805,0.13194719,0.026577486,0
0.7989873156373881,0.9923356365051159,0.99407506,0.75411975,0.9953917,1
0.11920292202211798,0.0003167009457582222,0.00020408111,0.012729251,0.0015422051,0
0.7001989948773676,0.9499300524314394,0.9582871,0.23229939,0.96366817,1
0.8385650451102087,0.9958292217807554,0.9868412,0.70505077,0.9833444,1
0.22913273287119784,0.040088858945687665,0.01242966,0.17502579,0.035966504,0
0.1544328790935439,0.0015848489864269313,0.0010569758,0.054588746,0.016208917,0
0.5770473913014469,0.06236333623342193,0.017900143,0.5457466,0.1846443,0
0.8524167944462566,0.9988773358404182,0.99904555,0.9598001,0.998204,1
0.2282059532283334,0.009771225529397982,0.008580758,0.15252961,0.15598644,0
0.11920292202211798,0.001822553908034,0.0011570824,0.009992099,0.0025142422,0
0.38524964669810224,0.09598515716498389,0.09058361,0.13362026,0.11793569,0
0.11971730882303007,0.004612266721156808,0.004628991,0.008253292,0.0021974759,0
0.4580963133306917,0.31447660719605147,0.2769927,0.5109679,0.29567328,1
0.23581446593253558,0.04042997682236639,0.040987384,0.16491511,0.0455513,1
0.5263983087024191,0.8747361668940011,0.6936964,0.68423194,0.5971207,0
0.8472774987792858,0.9931979553940231,0.99478334,0.75650483,0.99545926,1
0.13226677127620698,0.007738977144711341,0.0133081,0.012414796,0.020815907,0
0.6394857522849735,0.8368258404732353,0.77989763,0.76910603,0.83694553,0
0.880797077977882,0.9998436514626062,0.9994616,0.8866555,0.9982967,1
0.8541150358693267,0.9988162548930773,0.9979144,0.9153588,0.99731135,1
0.8714407566160313,0.9980904245405536,0.9962909,0.9003907,0.9944965,1
0.6730354868972478,0.9719221820825417,0.967834,0.86616945,0.84202504,1
0.33224363822187697,0.06621584365659175,0.05373122,0.1565026,0.13706471,0
0.12333186586543117,0.0042841890852293625,0.0070050885,0.016932772,0.0035070393,0
0.7661568590936307,0.9960940133012488,0.9953424,0.92836565,0.95688045,1
0.8726131425454638,0.9899771677345995,0.9946261,0.8489686,0.99296606,1
0.6205574524431982,0.9996095403382068,0.9993635,0.3124444,0.5868347,1
0.13028832615992725,0.004928009469070441,0.00682485,0.016192468,0.0065650363,0
0.8068269247605109,0.9947146296031989,0.99277484,0.9642816,0.97873634,1
0.5356974763134096,0.9175798359018454,0.92124337,0.6603244,0.6653174,1
0.15835932817229573,0.009170188901678332,0.004479815,0.051543914,0.0121915825,0
0.1515388931719705,0.005330565076204957,0.005491516,0.024123436,0.012547118,0
0.12879895693599774,0.00059064952020089,0.0004717883,0.003915502,0.0013127739,0
0.661526483392231,0.9034788700041699,0.7228634,0.63436574,0.7015383,1
0.6896511963545027,0.9999459226606423,0.99993944,0.9726618,0.9831066,1
